  -1.00000000      0.561914086    
 -0.949999988      0.584400713    
 -0.899999976      0.607787132    
 -0.849999964      0.632109463    
 -0.799999952      0.657405078    
 -0.749999940      0.683712959    
 -0.699999928      0.711073697    
 -0.649999917      0.739529252    
 -0.599999905      0.769123673    
 -0.549999893      0.799902320    
 -0.499999881      0.831912577    
 -0.449999869      0.863097250    
 -0.399999857      0.891296148    
 -0.349999845      0.916411638    
 -0.299999833      0.938356936    
 -0.249999836      0.957056105    
 -0.199999839      0.972444415    
 -0.149999842      0.984468639    
  -9.99998450E-02  0.993087232    
  -4.99998443E-02  0.998270333    
   1.56462193E-07   1.00000000    
   5.00001572E-02  0.998270273    
  0.100000158      0.993087173    
  0.150000155      0.984468579    
  0.200000152      0.972444296    
  0.250000149      0.957055986    
  0.300000161      0.938356817    
  0.350000173      0.916411519    
  0.400000185      0.891295969    
  0.450000197      0.863097072    
  0.500000179      0.831912398    
  0.550000191      0.799902081    
  0.600000203      0.769123435    
  0.650000215      0.739529073    
  0.700000226      0.711073518    
  0.750000238      0.683712840    
  0.800000250      0.657404900    
  0.850000262      0.632109284    
  0.900000274      0.607787013    
  0.950000286      0.584400535    
   1.00000024      0.561914027    
