   1.05999935      0.423400968      0.412496865      0.432041794    
   1.06999934      0.414932936      0.404328883      0.423400968    
   1.07999933      0.406634271      0.396322638      0.414932936    
   1.08999932      0.398501575      0.388474911      0.406634271    
   1.09999931      0.390531540      0.380782634      0.398501575    
   1.10999930      0.382720917      0.373242617      0.390531540    
   1.11999929      0.375066489      0.365851939      0.382720917    
   1.12999928      0.367565155      0.358607590      0.375066489    
   1.13999927      0.360213846      0.351506680      0.367565155    
   1.14999926      0.353009582      0.344546378      0.360213846    
   1.15999925      0.345949382      0.337723911      0.353009582    
   1.16999924      0.339030385      0.331036538      0.345949382    
   1.17999923      0.332249790      0.324481577      0.339030385    
   1.18999922      0.325604796      0.318056434      0.332249790    
   1.19999921      0.319092691      0.311758518      0.325604796    
   1.20999920      0.312710851      0.305585265      0.319092691    
   1.21999919      0.306456625      0.299534261      0.312710851    
   1.22999918      0.300327480      0.293603122      0.306456625    
   1.23999918      0.294320941      0.287789375      0.300327480    
   1.24999917      0.288434535      0.282090783      0.294320941    
   1.25999916      0.282665849      0.276505023      0.288434535    
   1.26999915      0.277012527      0.271029860      0.282665849    
   1.27999914      0.271472275      0.265663117      0.277012527    
   1.28999913      0.266042829      0.260402620      0.271472275    
   1.29999912      0.260721982      0.255246341      0.266042829    
   1.30999911      0.255507529      0.250192106      0.260721982    
   1.31999910      0.250397384      0.245237976      0.255507529    
   1.32999909      0.245389432      0.240381956      0.250397384    
   1.33999908      0.240481645      0.235622078      0.245389432    
   1.34999907      0.235672012      0.230956435      0.240481645    
   1.35999906      0.230958566      0.226383194      0.235672012    
   1.36999905      0.226339400      0.221900523      0.230958566    
   1.37999904      0.221812606      0.217506602      0.226339400    
   1.38999903      0.217376351      0.213199675      0.221812606    
   1.39999902      0.213028818      0.208978057      0.217376351    
   1.40999901      0.208768249      0.204840004      0.213028818    
   1.41999900      0.204592884      0.200783923      0.208768249    
   1.42999899      0.200501025      0.196808130      0.204592884    
   1.43999898      0.196491003      0.192911059      0.200501025    
   1.44999897      0.192561179      0.189091176      0.196491003    
   1.45999897      0.188709959      0.185346931      0.192561179    
   1.46999896      0.184935763      0.181676820      0.188709959    
   1.47999895      0.181237042      0.178079382      0.184935763    
   1.48999894      0.177612305      0.174553171      0.181237042    
   1.49999893      0.174060062      0.171096787      0.177612305    
   1.50999892      0.170578867      0.167708859      0.174060062    
   1.51999891      0.167167291      0.164387986      0.170578867    
   1.52999890      0.163823947      0.161132902      0.167167291    
   1.53999889      0.160547465      0.157942250      0.163823947    
   1.54999888      0.157336518      0.154814795      0.160547465    
   1.55999887      0.154189795      0.151749253      0.157336518    
   1.56999886      0.151106000      0.148744419      0.154189795    
   1.57999885      0.148083881      0.145799085      0.151106000    
   1.58999884      0.145122200      0.142912075      0.148083881    
   1.59999883      0.142219752      0.140082225      0.145122200    
   1.60999882      0.139375359      0.137308389      0.142219752    
   1.61999881      0.136587858      0.134589568      0.139375359    
   1.62999880      0.133856103      0.131924480      0.136587858    
   1.63999879      0.131178975      0.129312217      0.133856103    
   1.64999878      0.128555402      0.126751631      0.131178975    
   1.65999877      0.125984296      0.124241836      0.128555402    
   1.66999876      0.123464614      0.121781647      0.125984296    
   1.67999876      0.120995320      0.119370215      0.123464614    
   1.68999875      0.118575417      0.117006510      0.120995320    
   1.69999874      0.116203912      0.114689685      0.118575417    
   1.70999873      0.113879830      0.112418652      0.116203912    
   1.71999872      0.111602232      0.110192619      0.113879830    
   1.72999871      0.109370187      0.108010620      0.111602232    
   1.73999870      0.107182786      0.105871923      0.109370187    
   1.74999869      0.105039127      0.103775494      0.107182786    
   1.75999868      0.102938347      0.101720609      0.105039127    
   1.76999867      0.100879580       9.97063816E-02  0.102938347    
   1.77999866       9.88619849E-02   9.77321118E-02  0.100879580    
   1.78999865       9.68847424E-02   9.57968682E-02   9.88619849E-02
   1.79999864       9.49470475E-02   9.38999653E-02   9.68847424E-02
   1.80999863       9.30481032E-02   9.20405984E-02   9.49470475E-02
   1.81999862       9.11871418E-02   9.02181193E-02   9.30481032E-02
   1.82999861       8.93633962E-02   8.84316564E-02   9.11871418E-02
   1.83999860       8.75761285E-02   8.66805911E-02   8.93633962E-02
   1.84999859       8.58246088E-02   8.49641860E-02   8.75761285E-02
   1.85999858       8.41081142E-02   8.32818225E-02   8.58246088E-02
   1.86999857       8.24259520E-02   8.16327110E-02   8.41081142E-02
   1.87999856       8.07774365E-02   8.00162852E-02   8.24259520E-02
   1.88999856       7.91618899E-02   7.84318373E-02   8.07774365E-02
   1.89999855       7.75786489E-02   7.68788159E-02   7.91618899E-02
   1.90999854       7.60270730E-02   7.53564984E-02   7.75786489E-02
   1.91999853       7.45065287E-02   7.38643408E-02   7.60270730E-02
   1.92999852       7.30163977E-02   7.24017173E-02   7.45065287E-02
   1.93999851       7.15560690E-02   7.09680989E-02   7.30163977E-02
   1.94999850       7.01249465E-02   6.95628226E-02   7.15560690E-02
   1.95999849       6.87224492E-02   6.81853890E-02   7.01249465E-02
   1.96999848       6.73480034E-02   6.68352097E-02   6.87224492E-02
   1.97999847       6.60010427E-02   6.55118152E-02   6.73480034E-02
   1.98999846       6.46810234E-02   6.42145798E-02   6.60010427E-02
   1.99999845       6.33874014E-02   6.29430488E-02   6.46810234E-02
   2.00999856       6.21196553E-02   6.16966784E-02   6.33874014E-02
   2.01999855       6.08772635E-02   6.04750030E-02   6.21196553E-02
   2.02999854       5.96597195E-02   5.92775233E-02   6.08772635E-02
   2.03999853       5.84665239E-02   5.81037477E-02   5.96597195E-02
   2.04999852       5.72971925E-02   5.69532216E-02   5.84665239E-02
   2.05999851       5.61512485E-02   5.58254682E-02   5.72971925E-02
   2.06999850       5.50282225E-02   5.47200516E-02   5.61512485E-02
   2.07999849       5.39276600E-02   5.36365248E-02   5.50282225E-02
   2.08999848       5.28491065E-02   5.25744520E-02   5.39276600E-02
   2.09999847       5.17921261E-02   5.15334085E-02   5.28491065E-02
   2.10999846       5.07562831E-02   5.05129807E-02   5.17921261E-02
   2.11999846       4.97411564E-02   4.95127589E-02   5.07562831E-02
   2.12999845       4.87463325E-02   4.85323407E-02   4.97411564E-02
   2.13999844       4.77714054E-02   4.75713350E-02   4.87463325E-02
   2.14999843       4.68159765E-02   4.66293618E-02   4.77714054E-02
   2.15999842       4.58796583E-02   4.57060374E-02   4.68159765E-02
   2.16999841       4.49620634E-02   4.48010005E-02   4.58796583E-02
   2.17999840       4.40628231E-02   4.39138822E-02   4.49620634E-02
   2.18999839       4.31815684E-02   4.30443287E-02   4.40628231E-02
   2.19999838       4.23179381E-02   4.21919934E-02   4.31815684E-02
   2.20999837       4.14715782E-02   4.13565375E-02   4.23179381E-02
   2.21999836       4.06421460E-02   4.05376256E-02   4.14715782E-02
   2.22999835       3.98293026E-02   3.97349261E-02   4.06421460E-02
   2.23999834       3.90327163E-02   3.89481224E-02   3.98293026E-02
   2.24999833       3.82520631E-02   3.81768979E-02   3.90327163E-02
